id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10749794,*Massage Chair* Queen/Twin Downtown/Ocean 37B,26704689,Mac,,South Boston,42.33305541140794,-71.04840479578142,Entire home/apt,90,2,103,2018-05-11,3.85,12,325
10764250,"Comfy, spacious, Downtown 15 min.",53699829,Kathy,,Dorchester,42.311385231582875,-71.06891633339367,Entire home/apt,84,2,3,2016-08-13,0.11,2,0
10779412,North End Enchanted Cottage -27 five star reviews,29852577,Joseph And Sue,,North End,42.36877298806691,-71.05707127150583,Entire home/apt,190,7,1,2017-03-19,0.07,1,253
10787333,Garden Apt - Highland Park/Fort Hill (Orange Line),22901863,Ziyad,,Roxbury,42.327383522052074,-71.09471433492095,Entire home/apt,134,6,41,2018-05-06,1.76,1,50
10811129,Lovely 1BD in downtown/theater dis.,27239083,Lucas,,Downtown,42.3499059297291,-71.0659066529208,Entire home/apt,80,3,0,,,1,0
10812807,Cozy 1 bedroom in great location,7466486,Moira,,Back Bay,42.342163452906,-71.08295567461526,Entire home/apt,110,1,0,,,1,0
10835494,"Upscale, loft-style 2-bedroom condo",8207666,Greg,,Brighton,42.339996330022444,-71.15351639352615,Entire home/apt,195,3,35,2018-04-02,1.60,1,254
10851007,Cosy Cottage Room on Parker Hill,34437871,Kayle,,Mission Hill,42.32762736435009,-71.10506550658663,Private room,118,1,0,,,1,0
10857914,Beacon Hill Townhouse,45651169,Katherine,,Beacon Hill,42.360768988020325,-71.06444906350724,Entire home/apt,850,3,29,2018-04-17,1.23,1,219
10859498,Heart of Newbury Two Bedroom Grand Apartment,51673899,Heath Mangement Co. Inc.,,Back Bay,42.34810958200395,-71.08628317669933,Entire home/apt,349,2,2,2017-05-28,0.14,19,102
10860611,Room in charming apt,7845075,Arnaud,,Back Bay,42.350294187619625,-71.0860715347519,Private room,120,2,1,2016-07-21,0.05,1,0
10880916,~Luxurious & Lavish 1-BR Apt in Boston!,30283594,Kara,,Fenway,42.34396017669537,-71.1006203256844,Entire home/apt,134,3,3,2018-03-02,0.22,219,137
10881600,PRIME STUDIO BY BOSTON COMMON & COPLEY,56359408,Billy,,Downtown,42.35089947895681,-71.06552652219916,Entire home/apt,169,1,7,2018-04-07,0.34,6,104
10882267,Massive 3 Bdrm Mansion Flat in Heart of Back Bay,41998307,Erica,,Back Bay,42.3499706088789,-71.0810317665469,Entire home/apt,1250,30,1,2016-08-01,0.05,2,62
10905777,South Boston Industrial Loft,56520305,Mike,,South Boston Waterfront,42.33964959616425,-71.04625093764452,Entire home/apt,200,1,1,2016-04-24,0.04,1,0
10921540,1 bedroom cozy condo 2nd floor,34878851,William,,Jamaica Plain,42.30816126145733,-71.11467522182882,Entire home/apt,100,7,1,2016-02-29,0.04,1,0
10928093,Modern 2 bed in Heart of North End,29385474,Justin,,North End,42.36567956847562,-71.05666097451633,Entire home/apt,125,30,1,2016-02-14,0.04,1,0
10945407,4 bedrooms apartment Unit 2,51354463,Andy,,East Boston,42.389681729252764,-71.00471442388962,Entire home/apt,230,3,9,2016-10-01,0.37,2,258
10945558,New Back Bay Brownstone Two Bedroom Copley,51673899,Heath Mangement Co. Inc.,,Back Bay,42.3466856189642,-71.07957332158732,Entire home/apt,349,2,1,2018-03-14,0.46,19,323
10945774,Historic Beacon Hill Studio Apt.,51673899,Heath Mangement Co. Inc.,,Beacon Hill,42.357094621650276,-71.06919153389475,Entire home/apt,129,2,4,2018-01-28,0.19,19,289
10987109,Large Bedroom by the Harvard,32304279,Charles And Grace,,Allston,42.35907915046908,-71.12770231806965,Private room,60,1,3,2018-04-17,0.25,5,63
10988226,luxurious Back bay furnished apt,23419705,Sam,,Back Bay,42.34819849217245,-71.09008922233373,Entire home/apt,200,2,2,2018-04-15,0.25,1,21
11006149,420 Friendly College Apartment,57112558,Alex,,Mission Hill,42.33239831865386,-71.10241023664423,Entire home/apt,59,1,0,,,1,0
11016623,1 Bed: Best Location In The City!,28123912,Ned,,Beacon Hill,42.35788881466845,-71.06311027445885,Entire home/apt,160,1,84,2018-04-26,3.23,3,53
11022736,Studio Apartment,40649306,Aisha,,Allston,42.34772206964164,-71.13355036077326,Entire home/apt,75,7,1,2016-08-09,0.05,1,0
11041684,Prudential Copley Grand Studio w/ Common Roof Deck,51673899,Heath Mangement Co. Inc.,,South End,42.34385225246119,-71.07925307675536,Entire home/apt,129,2,33,2018-02-26,1.22,19,335
11060140,Prudential Copley Studio w/ Common Roof Deck,51673899,Heath Mangement Co. Inc.,,South End,42.34339888479836,-71.07888540346383,Entire home/apt,189,2,16,2018-04-08,0.88,19,283
11067772,"sunny,cozy,near BC,BU,Boston,MBTA",31340713,Kama,,Brighton,42.34212024818674,-71.1543926029886,Entire home/apt,85,1,25,2018-04-17,0.97,8,260
11082235,Back Bay Newbury Street Beautiful Designer Suite,57533988,Christal,,Back Bay,42.34994795093453,-71.08225904871169,Entire home/apt,250,4,78,2018-04-17,2.93,2,321
11121872,Room in Exclusive Flat w/Deck,50587785,Florence,,Back Bay,42.35366906848241,-71.07410717557798,Private room,150,2,22,2017-06-03,0.84,2,0
11122394,Modern 2BR Penthouse w/Deck,50587785,Florence,,Back Bay,42.3535589173889,-71.0740979929516,Entire home/apt,405,28,31,2016-12-22,1.18,2,319
11125734,"Clean, 1-bedroom apt , steps to T",3173838,Derya,,Brighton,42.33780335268595,-71.15408940629237,Entire home/apt,110,3,2,2017-09-29,0.08,1,0
11127085,New construction w large patio,26347507,Meredith,,South Boston,42.335693537296635,-71.04772416765502,Entire home/apt,500,2,0,,,1,0
11159585,Mark P.Coleman,57514323,Mark,,Jamaica Plain,42.31256675906354,-71.1260799891796,Private room,125,2,2,2018-05-03,0.08,1,320
11201204,"Stylish Back Bay Studio, Walk To Hynes & Esplanade",39051883,Amanda,,Back Bay,42.35176712672133,-71.08765359376078,Entire home/apt,350,3,48,2018-04-25,1.85,1,131
11202183,Second Oldest Home in Beacon Hill,58330337,Norah,,Beacon Hill,42.35772102284584,-71.06628546479885,Entire home/apt,190,1,163,2018-05-12,6.99,1,45
11213228,"6+ Occp Boston, South End/Back Bay",50935492,Arif,,South End,42.338161486092446,-71.0681538431211,Entire home/apt,200,1,1,2016-02-29,0.04,1,0
11223924,North End 1 BR Gem in Little Italy,9410008,Jason,,North End,42.36381524933132,-71.05277960301132,Entire home/apt,195,2,127,2018-05-12,4.69,19,328
11240774,"New, furnished 1 bedroom apt w gym",10258834,Jared,,Fenway,42.3462681379072,-71.10431989090918,Entire home/apt,95,3,14,2017-03-05,0.53,1,0
11258721,Spacious Private Room with Air Bed,16186589,Marie,,Dorchester,42.30461743472364,-71.07082864037284,Private room,37,30,7,2017-12-18,0.27,16,318
11275963,Drop Dead Gorgeous Spacious Studio,4195134,Gift From God Properties,,Back Bay,42.35362814191778,-71.07802598722238,Entire home/apt,110,30,9,2017-06-10,0.35,9,153
11282071,Luxury Downtown Boston Apartment,42767050,Damandeep,,Downtown,42.35207515166585,-71.06282421434543,Private room,90,1,1,2016-03-15,0.04,1,0
11304657,Charming apartment in an artsy area,22089451,Rez,,Allston,42.35877288843092,-71.13183188489567,Entire home/apt,195,1,1,2016-04-06,0.04,1,0
11306586,Awesome Location Beacon Hill Studio,5618949,Alan,,Beacon Hill,42.358666367079735,-71.06417104539251,Entire home/apt,159,2,99,2018-05-08,3.75,10,342
11313921,Spacious room near Brigham Circle,59163294,Nimer,,Mission Hill,42.3297708947072,-71.10300214644863,Private room,30,1,0,,,1,0
11334091,Family-Friendly,55324394,Imelda,,East Boston,42.38080839671258,-71.03744226099319,Private room,75,7,54,2017-09-26,2.02,1,258
11336922,Location Location...and Luxury,59334069,Jesse,,Downtown,42.35864735308525,-71.05438976467491,Private room,250,1,0,,,1,0
11343485,Beacon Hill Gem! Spacious One Bedroom,4020046,Krysti,,Beacon Hill,42.36077623354696,-71.06492873560457,Entire home/apt,179,2,32,2016-11-19,1.45,3,0
11357756,BEST LOCATION IN THE CITY STUDIO W/ FAST WIFI,56359408,Billy,,Downtown,42.35239351739327,-71.06511221070407,Entire home/apt,149,2,23,2018-04-10,1.21,6,96
11370704,Charming Modern Home in JP!,1263583,Eric,,Jamaica Plain,42.31005424705419,-71.10711518817013,Entire home/apt,175,3,3,2017-07-21,0.11,1,5
11371205,"(252-3)Newbury Escape, Relaxing, Convenient, Cozy!",21184200,Paige,,Back Bay,42.34988125104417,-71.08221800171845,Entire home/apt,125,1,102,2018-04-28,4.17,40,83
11376403,Nice&Cozy Private Room with Airbed,16186589,Marie,,Dorchester,42.304204069173466,-71.07118364695889,Private room,35,30,8,2017-11-30,0.31,16,317
11389072,2 Private BDRs w/ 3 Beds in Boston,1997048,ToRena,,Dorchester,42.30049134803525,-71.08063858524858,Private room,99,3,1,2017-07-03,0.09,5,77
11395461,Large studio with parking spot!,59792146,Kelley,,Charlestown,42.37355189265302,-71.06236328885844,Entire home/apt,300,1,0,,,1,0
11398953,Newly Renovated 3 Bedroom By Subway (60W2),3594203,Shawn,,East Boston,42.36798435376804,-71.03780897548134,Entire home/apt,99,1,68,2018-04-22,2.70,14,299
11421305,Private furnished room available,52187162,Pete,,Brighton,42.34804511680039,-71.141615801958,Private room,50,1,13,2018-04-17,1.43,1,79
11431331,"1085 Boylston St. ARTlab, 1 Bed Apt, Boston",20857768,Adam,,Fenway,42.347712233105675,-71.0900557427862,Entire home/apt,289,3,26,2018-03-18,0.98,17,31
11440702,1 Bedroom Luxury North End/Downtown,389733,Matthew,,Downtown,42.36499900409759,-71.0597040527482,Entire home/apt,200,1,0,,,1,0
11454147,Furnished 1x1 Apartment-Steps to Fenway Park!,18202088,Luxurious Suites,,Fenway,42.34743398890462,-71.10256420815412,Entire home/apt,259,2,30,2018-05-07,1.16,17,176
11462476,"Back Bay Near Fenway, Hynes, the T",1369968,Christopher,,Back Bay,42.35143299578862,-71.08808721926776,Entire home/apt,225,7,113,2018-04-22,4.24,2,136
11470374,2 bedrooms in Boston Dutch Colonial,8267675,Robrecht,,Dorchester,42.2926873053165,-71.07434933638214,Entire home/apt,140,2,4,2017-10-01,0.15,2,0
11470818,Condo on QUIET street in heart of CITY w/ A/C,32870796,Jessica,,South End,42.34197616045519,-71.08127587091947,Entire home/apt,450,4,11,2017-04-17,0.42,3,76
11474006,Cozy private bedroom in quiet South Boston apt.,29112750,Rosie,,South Boston,42.335147303647936,-71.05240123507319,Private room,94,2,45,2018-05-06,1.68,1,34
11474130,Sunny room in great Boston location,60374290,Jennifer,,Fenway,42.34808230881935,-71.10160119450103,Private room,100,1,10,2018-04-15,0.40,1,108
11474629,Stylish Boston home,60375320,David,,South Boston,42.338282396960444,-71.05227309453551,Entire home/apt,175,1,106,2018-05-13,4.39,5,283
11488759,Cool 2 Bedroom apt @Kendall Sq!,28749942,Renata,,West End,42.36188322631348,-71.0688378151077,Entire home/apt,149,1,45,2018-04-26,1.87,9,338
11489064,Ensuite Private Room @Kendall/MIT,28749942,Renata,,West End,42.36158156931092,-71.06925289237046,Private room,49,1,28,2018-04-30,1.19,9,343
11489218,Nice Room +Bathroom @Kendall/MIT,28749942,Renata,,West End,42.36229912631497,-71.06993435722812,Private room,49,1,23,2018-04-14,0.98,9,345
11492423,Ideal location for business or fun!,10393465,Gary,,South Boston,42.33590741768553,-71.05536568379574,Private room,99,1,72,2018-05-04,2.77,2,321
11494020,cozy sunny studio ( St Elizabethl,60344161,Clemente,,Brighton,42.34701863091083,-71.14648281015168,Entire home/apt,95,5,34,2018-02-20,1.37,1,314
11498416,❤️ AIRBNB HOTEL #2,25938928,Ricardo,,East Boston,42.36777208310531,-71.03788730903814,Private room,30,1,197,2018-04-30,7.39,9,125
11498523,❤️ AIRBNB HOTEL #3,25938928,Ricardo,,East Boston,42.366636911575284,-71.03884285263116,Private room,30,1,197,2018-05-12,7.36,9,138
11498583,❤️ AIRBNB HOTEL #4,25938928,Ricardo,,East Boston,42.366149161371006,-71.03943971265693,Private room,30,1,206,2018-05-02,7.75,9,115
11512755,Appartment 2BR 1BT,10138187,Sally,,Allston,42.35272546427615,-71.12065085169205,Entire home/apt,75,4,0,,,2,0
11521541,Historic and Charming Brownstone!!,14133713,Katy,,Charlestown,42.38195178691684,-71.06866985363283,Entire home/apt,780,2,9,2017-10-15,0.38,1,339
11528125,One bedroom with TV and balcony,10138187,Sally,,Allston,42.352683672246144,-71.1212479732761,Private room,50,3,1,2016-03-11,0.04,2,0
11547657,BIG BEAUTIFUL SUNNY SOUTH END STUDIO APARTMENT!,19123819,Jake,,South End,42.339595281176095,-71.07333477725186,Entire home/apt,175,2,6,2018-04-17,0.46,1,18
11553697,Sunny Comfortable Apt in JP,5539314,Toni,,Jamaica Plain,42.32173185468714,-71.11186967797744,Entire home/apt,200,1,13,2016-11-20,0.49,1,0
11569156,Clean spacious onebedroom apartment,60500914,Nayoung,,Brighton,42.3399832041504,-71.15504853240199,Entire home/apt,74,1,0,,,1,0
11569331,Family-friendly Dorchester Apt.,2225350,Leah,,Dorchester,42.290867508989116,-71.06089322820584,Entire home/apt,140,2,3,2017-04-18,0.13,1,0
11584799,Sunish & Giulia's Boston room on T,57812241,Alexia,,Dorchester,42.293684360905004,-71.06385041159243,Private room,75,3,17,2018-04-04,0.66,7,165
11589644,Central 1BR in Back Bay by Sonder,12243051,Sonder,,Back Bay,42.349203098042544,-71.08036997373881,Entire home/apt,159,2,45,2018-04-25,1.75,291,126
11590000,Sleek 1BR in Back Bay by Sonder,12243051,Sonder,,Back Bay,42.348891620501945,-71.08240563137821,Entire home/apt,129,2,34,2018-04-17,1.31,291,116
11592154,Sunny Riverview Right In Fenway!,24120885,Nihala,,Fenway,42.34980103768958,-71.09535022756496,Private room,298,14,2,2016-03-27,0.08,1,0
11593592,Luxury Private Room with Organic Breakfast,40117482,Lana,,East Boston,42.3663865447592,-71.0332830858718,Private room,98,1,69,2016-09-27,2.76,1,0
11601819,Boston Marathon 2019 at Custom House,61389686,John,,Downtown,42.35850633567988,-71.05403155169756,Private room,375,4,1,2018-04-17,1,1,8
11618815,East Boston waterfront with parking,61523768,James,,East Boston,42.366296044800386,-71.03800818271141,Private room,105,1,66,2018-05-04,2.55,1,190
11624428,Lovely North End condo near Boston Harbor,61571632,Trish,,North End,42.363032256816815,-71.05088801303482,Entire home/apt,325,3,8,2017-10-17,0.30,1,160
11625336,One stop from downtown Boston!,31308810,Carrie,,East Boston,42.36538453831597,-71.03093507428083,Entire home/apt,350,3,1,2016-03-23,0.04,1,0
11634778,2 Bedrooms - South End / Fenway / Back Bay,10477120,Gary,,Fenway,42.341400738586344,-71.08422337234195,Entire home/apt,160,2,103,2018-05-13,4.34,4,182
11639480,Charming Multi Family Home,61701374,Jasiya,,Roxbury,42.309563453175556,-71.08709090008675,Private room,49,10,9,2018-04-30,0.44,1,273
11648212,North End Gem,38107558,Ally,,North End,42.36638187981247,-71.05587868288846,Entire home/apt,145,1,6,2016-04-22,0.22,1,0
11653496,Vacation Penthouse Downtown/Convention Ctr/Subway,6950436,Jonathan,,South Boston,42.33017748493645,-71.05234811016862,Entire home/apt,258,1,30,2018-04-16,1.19,7,151
11656698,Spacious 2 bedroom Apartment.,8898973,,,Roxbury,42.32333473090794,-71.09584193543922,Entire home/apt,189,2,126,2018-05-13,4.79,2,269
11662212,A Suburban Room in Boston,61861112,Erika And Liam,,West Roxbury,42.29419542694481,-71.13817106436235,Private room,65,1,206,2018-05-16,8.77,1,262
11677211,In the heart of Boston!!! Fenway,47928161,Jorge,,Fenway,42.34256487175279,-71.09661423663702,Entire home/apt,200,1,0,,,1,0
11688611,Bright 2BR in Brighton by Sonder,12243051,Sonder,,Brighton,42.34152067079311,-71.14936702092622,Entire home/apt,259,2,18,2018-04-16,0.74,291,76
11693129,"Charlestown 2 bed, 2 bath condo",9006367,Samantha,,Charlestown,42.37520610592023,-71.0628447492466,Entire home/apt,275,3,17,2018-05-12,1.29,1,29
11695285,Spacious 2Bdrm - Near Airport/Dntwn,14604394,Kate,,East Boston,42.37505927010074,-71.03432593425556,Entire home/apt,195,2,35,2018-04-01,1.34,1,5
11706013,Fenway/Longwood newly renovated walker's paradise,61214695,Cy,,Fenway,42.34359204810667,-71.10313694043617,Entire home/apt,120,3,1,2016-06-25,0.04,1,0
11710680,Bright & beautiful 2BR in best location,7744251,Lisa,,South End,42.34380979831552,-71.06929087357383,Entire home/apt,249,3,14,2016-11-13,0.55,1,0
11712306,"Brownstone in Back Bay, 1st Floor APT",62265184,Alex,,Back Bay,42.342207511148395,-71.08394242226707,Private room,129,1,7,2017-08-17,0.69,1,0
11739985,Two Room Master Suite with Spa Bath,35411494,Jon&Margrit,,Jamaica Plain,42.31778979561365,-71.1048969299189,Entire home/apt,199,1,87,2018-05-09,3.34,2,287
11740527,Master Bedrm -Downtown/Convention Ctr/Subway/Beach,6950436,Jonathan,,South Boston,42.32999627100473,-71.05431805538188,Private room,85,1,55,2018-02-25,2.09,7,63
11751289,Large bedroom near Symphony Hall,42847628,Wan,,Fenway,42.34263184959112,-71.08757801587305,Private room,67,1,0,,,1,0
11757166,MINUTES TO CONVENTION AREA/SEAPORT W/ PRIVATE BATH,54099497,Michael,,South Boston,42.337961640236536,-71.0397525870602,Private room,69,1,150,2018-05-12,5.77,5,242
11757376,MINUTES TO SEAPORT/CONVENTION CTR W/ PRIVATE BATH,54099497,Michael,,South Boston,42.336445599409245,-71.04048656749968,Private room,104,1,77,2018-05-16,3.04,5,297
11758169,LOCATION! Modern Boston Home,62572217,Julie,,South Boston,42.33870449510884,-71.05309134821903,Entire home/apt,125,1,85,2018-04-14,3.34,3,192
11759332,Lovely Private Room Near T,16186589,Marie,,Dorchester,42.29072925324577,-71.06456359983261,Private room,65,15,1,2017-03-09,0.07,16,353
11760822,"Extended stay City Flat near BC/BU, BIA,T-stop",50437930,Misha,,Brighton,42.34029639034158,-71.15078825545704,Entire home/apt,150,28,113,2018-04-30,4.46,3,35
11767622,Private Bedrm Downtown/Convention Ctr/Subway/Beach,6950436,Jonathan,,South Boston,42.33062832743692,-71.05314779730332,Private room,75,1,47,2017-11-19,1.78,7,63
11784924,Best Price nearby the boston common park,58406596,Jacky,,Downtown,42.352548921387665,-71.063143489751,Private room,60,2,12,2017-02-26,0.69,1,0
11787441,LUXURIOUS BOSTON HOME:2BD/2BA-MINS TO SEAPORT AREA,54099497,Michael,,South Boston,42.33748865423992,-71.04031451113339,Entire home/apt,400,1,5,2018-04-17,0.19,5,242
11799482,Beautiful room in the Fenway area,7825154,Ariel,,Fenway,42.34412911452888,-71.09050916713635,Private room,57,14,2,2016-06-23,0.08,1,0
11813641,North End Luxurious Modern One Bedroom Condo,10250257,Caroline,,North End,42.36460672340582,-71.05312815428638,Entire home/apt,270,3,16,2017-10-29,1.20,3,342
11826815,Terrestrial Paradise of Eternal Love,18807469,Derian,,Jamaica Plain,42.299562916444245,-71.11283944617207,Private room,88,6,31,2017-12-24,1.18,3,0
11827696,Skylit top-level loft in Boston,19310884,Evgeny,,Mission Hill,42.33086106027634,-71.10033068369299,Private room,99,1,3,2016-07-02,0.13,1,0
11837857,Freedom trail condo with amazing Boston views,4100684,Laurel,,Charlestown,42.3799973196388,-71.06569762923866,Entire home/apt,350,1,0,,,1,0
11841986,Central 2BR in South End by Sonder,12243051,Sonder,,South End,42.34473147773383,-71.07090818312652,Entire home/apt,79,2,24,2018-05-04,0.98,291,140
11842312,Charming 1BR in Theater District by Sonder,12243051,Sonder,,Downtown,42.35162293153461,-71.06685883272657,Entire home/apt,139,2,29,2018-04-15,1.18,291,120
11853416,Lovely Boston Condo Handy to Subway,7900634,Marsha,,Mattapan,42.278520714233714,-71.06914427762909,Entire home/apt,159,3,5,2017-10-22,0.20,1,336
11856912,Brownstone Apt. in Hip S. End!,8992252,Laurel,,South End,42.338335067228954,-71.07090523725641,Entire home/apt,185,2,3,2016-04-19,0.12,1,0
11866651,3 BR|2.5 BA Renovated House Parking Top Location,40946436,John,,Downtown,42.35076076438733,-71.06585080123416,Entire home/apt,350,1,178,2018-05-11,7.00,2,97
11866869,Vibrant East Boston Apartment,15349238,Vitaly,,East Boston,42.37234908234539,-71.04158968904288,Private room,70,3,1,2016-03-28,0.04,1,0
